Phylum,ACC,Mbp,EVE_Status
Ascomycota,GCA_019155725.1,12.583,Negative
Ascomycota,GCA_019176365.1,29.114,Negative
Ascomycota,GCA_019176375.1,37.93,Negative
Ascomycota,GCA_019178775.1,27.043,Negative
Ascomycota,GCA_019188255.1,72.012,Negative
Ascomycota,GCA_019188265.1,72.704,Negative
Ascomycota,GCA_019188275.1,72.231,Negative
Ascomycota,GCA_019189245.1,31.558,Negative
Ascomycota,GCA_019189255.1,36.604,Negative
Ascomycota,GCA_019189265.1,36.398,Negative
Ascomycota,GCA_019189275.1,30.459,Negative
Ascomycota,GCA_019189285.1,36.606,Negative
Ascomycota,GCA_019189355.1,36.606,Negative
Ascomycota,GCA_019189365.1,36.502,Negative
Ascomycota,GCA_019189775.1,45.009,Negative
Ascomycota,GCA_019190165.1,36.587,Negative
Ascomycota,GCA_019190185.1,36.451,Negative
Ascomycota,GCA_019190355.1,36.47,Negative
Ascomycota,GCA_019190485.1,36.438,Negative
Ascomycota,GCA_019190725.1,36.466,Negative
Ascomycota,GCA_019191035.1,36.467,Negative
Ascomycota,GCA_019191045.1,36.475,Negative
Ascomycota,GCA_019191055.1,36.469,Negative
Ascomycota,GCA_019191175.1,48.075,Negative
Ascomycota,GCA_019191195.1,31.021,Negative
Ascomycota,GCA_019192225.1,46.812,Negative
Ascomycota,GCA_019202705.1,15.402,Negative
Ascomycota,GCA_019202905.1,46.185,Negative
Ascomycota,GCA_019202945.1,34.044,Negative
Ascomycota,GCA_019206905.1,8.863,Negative
Ascomycota,GCA_019206915.1,8.853,Negative
Ascomycota,GCA_019206925.1,8.863,Negative
Ascomycota,GCA_019206965.1,8.863,Negative
Ascomycota,GCA_019206985.1,8.862,Negative
Ascomycota,GCA_019207005.1,8.86,Negative
Ascomycota,GCA_019207125.1,8.862,Negative
Ascomycota,GCA_019207165.1,8.86,Negative
Ascomycota,GCA_019207175.1,8.862,Negative
Ascomycota,GCA_019207185.1,8.871,Negative
Ascomycota,GCA_019207205.1,8.861,Negative
Ascomycota,GCA_019207235.1,8.852,Negative
Ascomycota,GCA_019207265.1,8.866,Negative
Ascomycota,GCA_019207285.1,8.874,Negative
Ascomycota,GCA_019207295.1,8.864,Negative
Ascomycota,GCA_019207315.1,8.856,Negative
Ascomycota,GCA_019207325.1,8.859,Negative
Ascomycota,GCA_019207365.1,8.863,Negative
Ascomycota,GCA_019207375.1,8.861,Negative
Ascomycota,GCA_019207405.1,8.864,Negative
Ascomycota,GCA_019207415.1,8.844,Negative
Ascomycota,GCA_019207435.1,8.849,Negative
Ascomycota,GCA_019207455.1,8.903,Negative
Ascomycota,GCA_019207475.1,8.904,Negative
Ascomycota,GCA_019207505.1,8.902,Negative
Ascomycota,GCA_019207515.1,8.871,Negative
Ascomycota,GCA_019207525.1,8.892,Negative
Ascomycota,GCA_019207555.1,8.902,Negative
Ascomycota,GCA_019207585.1,8.875,Negative
Ascomycota,GCA_019207595.1,8.913,Negative
Ascomycota,GCA_019207605.1,8.89,Negative
Ascomycota,GCA_019207615.1,8.889,Negative
Ascomycota,GCA_019207635.1,8.875,Negative
Ascomycota,GCA_019207695.1,8.916,Negative
Ascomycota,GCA_019207715.1,8.903,Negative
Ascomycota,GCA_019207725.1,8.965,Negative
Ascomycota,GCA_019207735.1,8.937,Negative
Ascomycota,GCA_019207815.1,8.964,Negative
Ascomycota,GCA_019207825.1,8.95,Negative
Ascomycota,GCA_019207835.1,8.904,Negative
Ascomycota,GCA_019207905.1,8.923,Negative
Ascomycota,GCA_019207935.1,8.872,Negative
Ascomycota,GCA_019207965.1,8.928,Negative
Ascomycota,GCA_019207995.1,8.933,Negative
Ascomycota,GCA_019208005.1,8.944,Negative
Ascomycota,GCA_019208045.1,8.93,Negative
Ascomycota,GCA_019232045.1,14.599,Negative
Ascomycota,GCA_019239295.1,14.823,Negative
Ascomycota,GCA_019280635.1,14.644,Negative
Ascomycota,GCA_019285895.1,14.457,Negative
Ascomycota,GCA_019288275.1,40.425,Negative
Ascomycota,GCA_019297715.1,36.164,Negative
Ascomycota,GCA_019320005.1,23.752,Negative
Ascomycota,GCA_019321675.1,13.671,Negative
Ascomycota,GCA_019321695.1,54.186,Negative
Ascomycota,GCA_019321765.1,20.31,Negative
Ascomycota,GCA_019332025.1,12.589,Negative
Ascomycota,GCA_019332045.1,12.375,Negative
Ascomycota,GCA_019343145.1,35.897,Negative
Ascomycota,GCA_019359905.1,11.762,Negative
Ascomycota,GCA_019359935.1,22.034,Negative
Ascomycota,GCA_019381815.1,28.073,Negative
Ascomycota,GCA_019393575.1,42.052,Negative
Ascomycota,GCA_019419805.1,38.503,Negative
Ascomycota,GCA_019425465.1,56.083,Negative
Ascomycota,GCA_019431265.1,12.228,Negative
Ascomycota,GCA_019434395.1,39.249,Negative
Ascomycota,GCA_019434415.1,44.811,Negative
Ascomycota,GCA_019443865.1,40.01,Negative
Ascomycota,GCA_019443885.1,39.955,Negative
Ascomycota,GCA_019443905.1,40.649,Negative
Ascomycota,GCA_019481625.1,35.685,Negative
Ascomycota,GCA_019551875.1,33.604,Negative
Ascomycota,GCA_019553885.1,34.089,Negative
Ascomycota,GCA_019565615.1,40.078,Negative
Ascomycota,GCA_019593445.1,66.194,Negative
Ascomycota,GCA_019593455.1,49.703,Negative
Ascomycota,GCA_019593485.1,47.573,Negative
Ascomycota,GCA_019593505.1,61.372,Negative
Ascomycota,GCA_019594925.1,37.406,Negative
Ascomycota,GCA_019594945.1,36.981,Negative
Ascomycota,GCA_019609905.1,44.001,Negative
Ascomycota,GCA_019669835.1,46.28,Negative
Ascomycota,GCA_019670925.1,53.298,Negative
Ascomycota,GCA_019670985.1,62.911,Negative
Ascomycota,GCA_019671045.1,65.804,Negative
Ascomycota,GCA_019671085.1,63.592,Negative
Ascomycota,GCA_019671095.1,61.591,Negative
Ascomycota,GCA_019677095.1,25.417,Negative
Ascomycota,GCA_019693695.1,74.325,Negative
Ascomycota,GCA_019702505.1,34.69,Negative
Ascomycota,GCA_019702855.1,11.541,Negative
Ascomycota,GCA_019721145.1,54.964,Negative
Ascomycota,GCA_019721165.1,55.319,Negative
Ascomycota,GCA_019721175.1,52.217,Negative
Ascomycota,GCA_019721275.1,33.173,Negative
Ascomycota,GCA_019721355.1,30.756,Negative
Ascomycota,GCA_019775275.1,24.848,Negative
Ascomycota,GCA_019775305.1,24.84,Negative
Ascomycota,GCA_019775315.1,25.518,Negative
Ascomycota,GCA_019775405.1,28.669,Negative
Ascomycota,GCA_019775415.1,35.149,Negative
Ascomycota,GCA_019775465.1,35.108,Negative
Ascomycota,GCA_019775655.1,14.07,Negative
Ascomycota,GCA_019775865.1,18.601,Negative
Ascomycota,GCA_019804545.1,36.055,Negative
Ascomycota,GCA_019804555.1,36.047,Negative
Ascomycota,GCA_019804565.1,35.048,Negative
Ascomycota,GCA_019805365.1,35.12,Negative
Ascomycota,GCA_019827425.1,35.046,Negative
Ascomycota,GCA_019827435.1,31.274,Negative
Ascomycota,GCA_019827445.1,35.045,Negative
Ascomycota,GCA_019827465.1,35.047,Negative
Ascomycota,GCA_019827475.1,68.747,Negative
Ascomycota,GCA_019827565.1,35.046,Negative
Ascomycota,GCA_019828575.1,31.785,Negative
Ascomycota,GCA_019828785.1,35.047,Negative
Ascomycota,GCA_019828795.1,31.368,Negative
Ascomycota,GCA_019828875.1,15.674,Negative
Ascomycota,GCA_019828945.1,22.84,Negative
Ascomycota,GCA_019843505.1,12.525,Negative
Ascomycota,GCA_019843515.1,36.095,Negative
Ascomycota,GCA_019843565.1,55.571,Negative
Ascomycota,GCA_019843585.1,29.651,Negative
Ascomycota,GCA_019843635.1,44.99,Negative
Ascomycota,GCA_019843725.1,55.518,Negative
Ascomycota,GCA_019843925.1,58.038,Negative
Ascomycota,GCA_019843955.1,48.726,Negative
Ascomycota,GCA_019880445.1,36.994,Negative
Ascomycota,GCA_019915245.1,44.015,Negative
Ascomycota,GCA_019915885.1,26.192,Negative
Ascomycota,GCA_019923975.1,26.861,Negative
Ascomycota,GCA_019924015.1,29.545,Negative
Ascomycota,GCA_019924025.1,49.789,Negative
Ascomycota,GCA_019924115.1,47,Negative
Ascomycota,GCA_019924135.1,52.761,Negative
Ascomycota,GCA_019924155.1,47.931,Negative
Ascomycota,GCA_019924175.1,27.012,Negative
Ascomycota,GCA_019924185.1,49.875,Negative
Ascomycota,GCA_019924195.1,51.104,Negative
Ascomycota,GCA_019924215.1,47.854,Negative
Ascomycota,GCA_019924255.1,51.084,Negative
Ascomycota,GCA_019924265.1,26.977,Negative
Ascomycota,GCA_019924275.1,48.266,Negative
Ascomycota,GCA_019924295.1,39.124,Negative
Ascomycota,GCA_019924315.1,46.336,Negative
Ascomycota,GCA_019924355.1,48.314,Negative
Ascomycota,GCA_019924375.1,47.265,Negative
Ascomycota,GCA_019924395.1,48.469,Negative
Ascomycota,GCA_019924415.1,25.433,Negative
Ascomycota,GCA_019924425.1,26.515,Negative
Ascomycota,GCA_019924435.1,47.898,Negative
Ascomycota,GCA_019924465.1,49.234,Negative
Ascomycota,GCA_019924485.1,48.708,Negative
Ascomycota,GCA_019924535.1,49.541,Negative
Ascomycota,GCA_019924555.1,52.688,Negative
Ascomycota,GCA_019924575.1,48.6,Negative
Ascomycota,GCA_019924615.1,48.677,Negative
Ascomycota,GCA_019924655.1,48.891,Negative
Ascomycota,GCA_019924675.1,48.174,Negative
Ascomycota,GCA_019924695.1,47.696,Negative
Ascomycota,GCA_019924715.1,27.73,Negative
Ascomycota,GCA_019924725.1,28.665,Negative
Ascomycota,GCA_019924735.1,49.048,Negative
Ascomycota,GCA_019924755.1,48.369,Negative
Ascomycota,GCA_019924775.1,37.051,Negative
Ascomycota,GCA_019924815.1,28.663,Negative
Ascomycota,GCA_019924825.1,28.668,Negative
Ascomycota,GCA_019924835.1,28.516,Negative
Ascomycota,GCA_019924875.1,51.273,Negative
Ascomycota,GCA_019924895.1,47.662,Negative
Ascomycota,GCA_019924905.1,48.771,Negative
Ascomycota,GCA_019924955.1,25.502,Negative
Ascomycota,GCA_019924995.1,49.825,Negative
Ascomycota,GCA_019925005.1,26.318,Negative
Ascomycota,GCA_019925035.1,25.286,Negative
Ascomycota,GCA_019925055.1,27.213,Negative
Ascomycota,GCA_019925085.1,28.159,Negative
Ascomycota,GCA_019925215.1,39.733,Negative
Ascomycota,GCA_019925425.1,32.656,Negative
Ascomycota,GCA_019925475.1,26.005,Negative
Ascomycota,GCA_019925495.1,22.542,Negative
Ascomycota,GCA_019925545.1,23.801,Negative
Ascomycota,GCA_019925775.1,54.065,Negative
Ascomycota,GCA_019953615.1,11.969,Negative
Ascomycota,GCA_019968925.1,12.364,Negative
Ascomycota,GCA_019976455.1,32.157,Negative
Ascomycota,GCA_019976475.1,36.038,Negative
Ascomycota,GCA_019976485.1,44.521,Negative
Ascomycota,GCA_019977855.1,32.629,Negative
Ascomycota,GCA_020002365.1,34.063,Negative
Ascomycota,GCA_020023485.1,9.164,Negative
Ascomycota,GCA_020027055.1,13.42,Negative
Ascomycota,GCA_020027065.1,13.541,Negative
Ascomycota,GCA_020027075.1,7.42,Negative
Ascomycota,GCA_020027085.1,11.643,Negative
Ascomycota,GCA_020027095.1,35.129,Negative
Ascomycota,GCA_020027125.1,11.852,Negative
Ascomycota,GCA_020045945.2,42.024,Negative
Ascomycota,GCA_020085065.1,33.867,Negative
Ascomycota,GCA_020085135.1,35.343,Negative
Ascomycota,GCA_020086695.1,36.392,Negative
Ascomycota,GCA_020087035.1,34.448,Negative
Ascomycota,GCA_020091605.1,36.784,Negative
Ascomycota,GCA_020102295.1,38.581,Negative
Ascomycota,GCA_020137375.1,36.994,Negative
Ascomycota,GCA_020137385.1,53.57,Negative
Ascomycota,GCA_020137435.1,36.964,Negative
Ascomycota,GCA_020137715.1,32.097,Negative
Ascomycota,GCA_020226115.1,73.406,Negative
Ascomycota,GCA_020231955.1,25.31,Negative
Ascomycota,GCA_020272525.1,33.125,Negative
Ascomycota,GCA_020281285.1,11.326,Negative
Ascomycota,GCA_020284045.1,35.095,Negative
Ascomycota,GCA_020284055.1,25.621,Negative
Ascomycota,GCA_020284065.1,31.651,Negative
Ascomycota,GCA_020284075.1,25.603,Negative
Ascomycota,GCA_020284155.1,33.702,Negative
Ascomycota,GCA_020284165.1,31.175,Negative
Ascomycota,GCA_020310725.1,35.046,Negative
Ascomycota,GCA_020351975.1,30.548,Negative
Ascomycota,GCA_020449105.1,33.741,Negative
Ascomycota,GCA_020450195.1,12.728,Negative
Ascomycota,GCA_020450215.1,12.702,Negative
Ascomycota,GCA_020450235.1,12.727,Negative
Ascomycota,GCA_020450265.1,12.721,Negative
Ascomycota,GCA_020457885.1,49.176,Negative
Ascomycota,GCA_020457905.1,49.676,Negative
Ascomycota,GCA_020457915.1,49.531,Negative
Ascomycota,GCA_020457925.1,49.886,Negative
Ascomycota,GCA_020458275.1,48.339,Negative
Ascomycota,GCA_020458295.1,49.424,Negative
Ascomycota,GCA_020458395.1,48.392,Negative
Ascomycota,GCA_020464245.1,49.291,Negative
Ascomycota,GCA_020464265.1,49.332,Negative
Ascomycota,GCA_020464275.1,48.331,Negative
Ascomycota,GCA_020464295.1,48.503,Negative
Ascomycota,GCA_020465715.1,49.422,Negative
Ascomycota,GCA_020465735.1,51.204,Negative
Ascomycota,GCA_020465745.1,50.225,Negative
Ascomycota,GCA_020465775.1,50.496,Negative
Ascomycota,GCA_020465795.1,50.429,Negative
Ascomycota,GCA_020465815.1,51.018,Negative
Ascomycota,GCA_020465835.1,50.496,Negative
Ascomycota,GCA_020465855.1,51.057,Negative
Ascomycota,GCA_020465875.1,51.026,Negative
Ascomycota,GCA_020465895.1,50.871,Negative
Ascomycota,GCA_020465915.1,49.046,Negative
Ascomycota,GCA_020465945.1,49.296,Negative
Ascomycota,GCA_020465965.1,27.965,Negative
Ascomycota,GCA_020466005.1,26.966,Negative
Ascomycota,GCA_020466075.1,50.236,Negative
Ascomycota,GCA_020466255.1,51.196,Negative
Ascomycota,GCA_020466355.1,36.663,Negative
Ascomycota,GCA_020498725.1,28.243,Negative
Ascomycota,GCA_020498735.1,27.843,Negative
Ascomycota,GCA_020498745.1,28.255,Negative
Ascomycota,GCA_020498755.1,28.781,Negative
Ascomycota,GCA_020498805.1,28.177,Negative
Ascomycota,GCA_020498815.1,28.801,Negative
Ascomycota,GCA_020498865.1,28.478,Negative
Ascomycota,GCA_020498875.1,28.526,Negative
Ascomycota,GCA_020498885.1,28.309,Negative
Ascomycota,GCA_020498895.1,28.477,Negative
Ascomycota,GCA_020498905.1,28.945,Negative
Ascomycota,GCA_020498945.1,28.549,Negative
Ascomycota,GCA_020498965.1,29.747,Negative
Ascomycota,GCA_020498985.1,28.732,Negative
Ascomycota,GCA_020499005.1,29.657,Negative
Ascomycota,GCA_020499015.1,28.875,Negative
Ascomycota,GCA_020499035.1,28.98,Negative
Ascomycota,GCA_020499045.1,27.622,Negative
Ascomycota,GCA_020499075.1,28.541,Negative
Ascomycota,GCA_020499115.1,28.857,Negative
Ascomycota,GCA_020499125.1,27.871,Negative
Ascomycota,GCA_020499135.1,28.156,Negative
Ascomycota,GCA_020499155.1,27.359,Negative
Ascomycota,GCA_020499185.1,28.196,Negative
Ascomycota,GCA_020499195.1,29.54,Negative
Ascomycota,GCA_020499225.1,28.402,Negative
Ascomycota,GCA_020499255.1,28.664,Negative
Ascomycota,GCA_020499265.1,28.658,Negative
Ascomycota,GCA_020499315.1,27.923,Negative
Ascomycota,GCA_020499325.1,28.236,Negative
Ascomycota,GCA_020499355.1,29.639,Negative
Ascomycota,GCA_020499395.1,27.559,Negative
Ascomycota,GCA_020499405.1,27.895,Negative
Ascomycota,GCA_020499415.1,28.255,Negative
Ascomycota,GCA_020499455.1,27.804,Negative
Ascomycota,GCA_020499475.1,27.997,Negative
Ascomycota,GCA_020499485.1,28.028,Negative
Ascomycota,GCA_020499495.1,27.629,Negative
Ascomycota,GCA_020499505.1,28.262,Negative
Ascomycota,GCA_020499565.1,28.346,Negative
Ascomycota,GCA_020499575.1,28.261,Negative
Ascomycota,GCA_020499585.1,28.16,Negative
Ascomycota,GCA_020499595.1,28.169,Negative
Ascomycota,GCA_020499605.1,28.235,Negative
Ascomycota,GCA_020499645.1,27.973,Negative
Ascomycota,GCA_020499675.1,28.791,Negative
Ascomycota,GCA_020499685.1,28.445,Negative
Ascomycota,GCA_020499695.1,28.637,Negative
Ascomycota,GCA_020499715.1,28.505,Negative
Ascomycota,GCA_020499755.1,29.321,Negative
Ascomycota,GCA_020499775.1,29.397,Negative
Ascomycota,GCA_020499785.1,29.074,Negative
Ascomycota,GCA_020499805.1,28.59,Negative
Ascomycota,GCA_020499815.1,28.602,Negative
Ascomycota,GCA_020499825.1,28.486,Negative
Ascomycota,GCA_020499865.1,28.683,Negative
Ascomycota,GCA_020499885.1,28.413,Negative
Ascomycota,GCA_020499905.1,28.356,Negative
Ascomycota,GCA_020499935.1,28.909,Negative
Ascomycota,GCA_020499975.1,28.349,Negative
Ascomycota,GCA_020499985.1,28.168,Negative
Ascomycota,GCA_020499995.1,28.148,Negative
Ascomycota,GCA_020500025.1,29.035,Negative
Ascomycota,GCA_020500065.1,29.308,Negative
Ascomycota,GCA_020500085.1,28.929,Negative
Ascomycota,GCA_020500105.1,28.624,Negative
Ascomycota,GCA_020500115.1,28.824,Negative
Ascomycota,GCA_020500165.1,28.579,Negative
Ascomycota,GCA_020500185.1,28.604,Negative
Ascomycota,GCA_020500195.1,28.402,Negative
Ascomycota,GCA_020500205.1,29.048,Negative
Ascomycota,GCA_020500215.1,28.078,Negative
Ascomycota,GCA_020500235.1,29.84,Negative
Ascomycota,GCA_020500275.1,29.291,Negative
Ascomycota,GCA_020500285.1,28.883,Negative
Ascomycota,GCA_020500295.1,28.962,Negative
Ascomycota,GCA_020500305.1,28.218,Negative
Ascomycota,GCA_020500355.1,29.181,Negative
Ascomycota,GCA_020500365.1,28.412,Negative
Ascomycota,GCA_020500385.1,28.626,Negative
Ascomycota,GCA_020500395.1,28.491,Negative
Ascomycota,GCA_020500445.1,28.079,Negative
Ascomycota,GCA_020500455.1,28.96,Negative
Ascomycota,GCA_020500465.1,28.4,Negative
Ascomycota,GCA_020500475.1,28.224,Negative
Ascomycota,GCA_020500485.1,28.517,Negative
Ascomycota,GCA_020500545.1,30.619,Negative
Ascomycota,GCA_020500555.1,28.515,Negative
Ascomycota,GCA_020500595.1,28.682,Negative
Ascomycota,GCA_020500605.1,29.393,Negative
Ascomycota,GCA_020500645.1,28.775,Negative
Ascomycota,GCA_020500655.1,28.774,Negative
Ascomycota,GCA_020500685.1,28.661,Negative
Ascomycota,GCA_020500695.1,28.35,Negative
Ascomycota,GCA_020500705.1,28.844,Negative
Ascomycota,GCA_020500765.1,28.276,Negative
Ascomycota,GCA_020500775.1,28.451,Negative
Ascomycota,GCA_020500785.1,28.875,Negative
Ascomycota,GCA_020500805.1,28.374,Negative
Ascomycota,GCA_020500815.1,29.002,Negative
Ascomycota,GCA_020500845.1,28.46,Negative
Ascomycota,GCA_020500865.1,28.092,Negative
Ascomycota,GCA_020500875.1,28.889,Negative
Ascomycota,GCA_020500905.1,27.609,Negative
Ascomycota,GCA_020500935.1,28.295,Negative
Ascomycota,GCA_020500945.1,28.513,Negative
Ascomycota,GCA_020500965.1,28.132,Negative
Ascomycota,GCA_020500975.1,28.211,Negative
Ascomycota,GCA_020500995.1,28.305,Negative
Ascomycota,GCA_020501005.1,29.362,Negative
Ascomycota,GCA_020501045.1,29.124,Negative
Ascomycota,GCA_020501075.1,28.545,Negative
Ascomycota,GCA_020501095.1,28.549,Negative
Ascomycota,GCA_020501105.1,28.241,Negative
Ascomycota,GCA_020501115.1,27.929,Negative
Ascomycota,GCA_020501135.1,28.222,Negative
Ascomycota,GCA_020501145.1,28.135,Negative
Ascomycota,GCA_020501175.1,29.245,Negative
Ascomycota,GCA_020501185.1,28.506,Negative
Ascomycota,GCA_020501235.1,28.044,Negative
Ascomycota,GCA_020501245.1,28.237,Negative
Ascomycota,GCA_020501255.1,28.247,Negative
Ascomycota,GCA_020501265.1,28.352,Negative
Ascomycota,GCA_020501325.1,29.292,Negative
Ascomycota,GCA_020501335.1,28.644,Negative
Ascomycota,GCA_020501345.1,27.95,Negative
Ascomycota,GCA_020501375.1,28.464,Negative
Ascomycota,GCA_020501405.1,28.401,Negative
Ascomycota,GCA_020501425.1,28.95,Negative
Ascomycota,GCA_020501445.1,28.122,Negative
Ascomycota,GCA_020501465.1,28.329,Negative
Ascomycota,GCA_020501475.1,28.229,Negative
Ascomycota,GCA_020501495.1,28.975,Negative
Ascomycota,GCA_020501535.1,28.488,Negative
Ascomycota,GCA_020501545.1,27.581,Negative
Ascomycota,GCA_020501555.1,28.454,Negative
Ascomycota,GCA_020501575.1,29.151,Negative
Ascomycota,GCA_020501605.1,28.139,Negative
Ascomycota,GCA_020501615.1,28.68,Negative
Ascomycota,GCA_020501635.1,27.919,Negative
Ascomycota,GCA_020501645.1,28.599,Negative
Ascomycota,GCA_020501695.1,28.776,Negative
Ascomycota,GCA_020501705.1,28.087,Negative
Ascomycota,GCA_020501715.1,28.879,Negative
Ascomycota,GCA_020501735.1,27.933,Negative
Ascomycota,GCA_020501765.1,28.695,Negative
Ascomycota,GCA_020501785.1,28.506,Negative
Ascomycota,GCA_020501805.1,28.468,Negative
Ascomycota,GCA_020501815.1,27.503,Negative
Ascomycota,GCA_020501875.1,28.591,Negative
Ascomycota,GCA_020501885.1,28.426,Negative
Ascomycota,GCA_020501895.1,28.197,Negative
Ascomycota,GCA_020501905.1,29.188,Negative
Ascomycota,GCA_020501935.1,28.88,Negative
Ascomycota,GCA_020501985.1,28.654,Negative
Ascomycota,GCA_020501995.1,30.116,Negative
Ascomycota,GCA_020502005.1,28.454,Negative
Ascomycota,GCA_020502025.1,28.684,Negative
Ascomycota,GCA_020502035.1,28.666,Negative
Ascomycota,GCA_020502045.1,28.585,Negative
Ascomycota,GCA_020502095.1,29.314,Negative
Ascomycota,GCA_020502105.1,28.775,Negative
Ascomycota,GCA_020502115.1,29.317,Negative
Ascomycota,GCA_020502125.1,27.768,Negative
Ascomycota,GCA_020502165.1,27.648,Negative
Ascomycota,GCA_020502185.1,27.914,Negative
Ascomycota,GCA_020502215.1,28.048,Negative
Ascomycota,GCA_020502225.1,28.256,Negative
Ascomycota,GCA_020502235.1,28.468,Negative
Ascomycota,GCA_020502245.1,28.334,Negative
Ascomycota,GCA_020502325.1,28.789,Negative
Ascomycota,GCA_020502335.1,28.616,Negative
Ascomycota,GCA_020502365.1,29.589,Negative
Ascomycota,GCA_020502375.1,27.979,Negative
Ascomycota,GCA_020502385.1,28.762,Negative
Ascomycota,GCA_020502425.1,27.703,Negative
Ascomycota,GCA_020502435.1,28.104,Negative
Ascomycota,GCA_020502455.1,27.968,Negative
Ascomycota,GCA_020502485.1,28.46,Negative
Ascomycota,GCA_020502495.1,27.88,Negative
Ascomycota,GCA_020502525.1,28.257,Negative
Ascomycota,GCA_020502545.1,28.88,Negative
Ascomycota,GCA_020502575.1,28.325,Negative
Ascomycota,GCA_020502595.1,27.465,Negative
Ascomycota,GCA_020502605.1,28.199,Negative
