Phylum,ACC,Mbp,bp,EVE_Status,EVE_Count
Ascomycota,GCA_022578685.1,48.885,48885000,Negative,0
Ascomycota,GCA_022578705.1,51.344,51344000,Negative,0
Ascomycota,GCA_022578715.1,45.464,45464000,Negative,0
Ascomycota,GCA_022578765.1,46.491,46491000,Negative,0
Ascomycota,GCA_022578775.1,50.828,50828000,Negative,0
Ascomycota,GCA_022578795.1,50.383,50383000,Negative,0
Ascomycota,GCA_022578815.1,39.363,39363000,Negative,0
Ascomycota,GCA_022578855.1,49.473,49473000,Negative,0
Ascomycota,GCA_022578865.1,44.51,44510000,Negative,0
Ascomycota,GCA_022578965.1,60.304,60304000,Negative,0
Ascomycota,GCA_022579005.1,47.982,47982000,Negative,0
Ascomycota,GCA_022593225.1,42.829,42829000,Negative,0
Ascomycota,GCA_022605165.1,35.574,35574000,Negative,0
Ascomycota,GCA_022605435.1,45.875,45875000,Negative,0
Ascomycota,GCA_022606875.1,45.016,45016000,Negative,0
Ascomycota,GCA_022606885.1,44.043,44043000,Negative,0
Ascomycota,GCA_022607105.1,45.047,45047000,Negative,0
Ascomycota,GCA_022609205.1,38.8,38800000,Negative,0
Ascomycota,GCA_022609215.1,33.249,33249000,Negative,0
Ascomycota,GCA_022609545.1,34.777,34777000,Negative,0
Ascomycota,GCA_022627095.1,39.997,39997000,Negative,0
Ascomycota,GCA_022627125.1,45.419,45419000,Negative,0
Ascomycota,GCA_022641835.1,12.344,12344000,Negative,0
Ascomycota,GCA_022660915.1,54.859,54859000,Negative,0
Ascomycota,GCA_022660925.1,55.138,55138000,Negative,0
Ascomycota,GCA_022660935.1,55.192,55192000,Negative,0
Ascomycota,GCA_022660945.1,54.761,54761000,Negative,0
Ascomycota,GCA_022661075.1,54.674,54674000,Negative,0
Ascomycota,GCA_022661185.1,55.72,55720000,Negative,0
Ascomycota,GCA_022661205.1,55.088,55088000,Negative,0
Ascomycota,GCA_022661235.1,56.87,56870000,Negative,0
Ascomycota,GCA_022661245.1,55.167,55167000,Negative,0
Ascomycota,GCA_022661255.1,55.244,55244000,Negative,0
Ascomycota,GCA_022661275.1,55.006,55006000,Negative,0
Ascomycota,GCA_022661325.1,54.965,54965000,Negative,0
Ascomycota,GCA_022661335.1,54.964,54964000,Negative,0
Ascomycota,GCA_022661345.1,54.836,54836000,Negative,0
Ascomycota,GCA_022661355.1,55.186,55186000,Negative,0
Ascomycota,GCA_022661375.1,54.951,54951000,Negative,0
Ascomycota,GCA_022661395.1,55.121,55121000,Negative,0
Ascomycota,GCA_022661435.1,55.184,55184000,Negative,0
Ascomycota,GCA_022661445.1,54.992,54992000,Negative,0
Ascomycota,GCA_022661455.1,55.205,55205000,Negative,0
Ascomycota,GCA_022661475.1,54.97,54970000,Negative,0
Ascomycota,GCA_022661515.1,55.18,55180000,Negative,0
Ascomycota,GCA_022661525.1,55.131,55131000,Negative,0
Ascomycota,GCA_022661535.1,54.535,54535000,Negative,0
Ascomycota,GCA_022661565.1,54.92,54920000,Negative,0
Ascomycota,GCA_022661575.1,55.182,55182000,Negative,0
Ascomycota,GCA_022661605.1,54.822,54822000,Negative,0
Ascomycota,GCA_022661615.1,54.698,54698000,Negative,0
Ascomycota,GCA_022661635.1,55.289,55289000,Negative,0
Ascomycota,GCA_022661665.1,54.852,54852000,Negative,0
Ascomycota,GCA_022661675.1,54.989,54989000,Negative,0
Ascomycota,GCA_022661705.1,55.277,55277000,Negative,0
Ascomycota,GCA_022661715.1,55.07,55070000,Negative,0
Ascomycota,GCA_022661735.1,54.776,54776000,Negative,0
Ascomycota,GCA_022661755.1,56.513,56513000,Negative,0
Ascomycota,GCA_022661775.1,54.828,54828000,Negative,0
Ascomycota,GCA_022661805.1,53.557,53557000,Negative,0
Ascomycota,GCA_022661825.1,54.94,54940000,Negative,0
Ascomycota,GCA_022661835.1,54.774,54774000,Negative,0
Ascomycota,GCA_022664585.2,58.427,58427000,Negative,0
Ascomycota,GCA_022684685.1,34.506,34506000,Negative,0
Ascomycota,GCA_022684695.1,32.967,32967000,Negative,0
Ascomycota,GCA_022684705.1,32.96,32960000,Negative,0
Ascomycota,GCA_022684715.1,34.674,34674000,Negative,0
Ascomycota,GCA_022684725.1,34.612,34612000,Negative,0
Ascomycota,GCA_022684745.1,32.156,32156000,Negative,0
Ascomycota,GCA_022684765.1,32.877,32877000,Negative,0
Ascomycota,GCA_022695675.1,12.046,12046000,Negative,0
Ascomycota,GCA_022695695.1,11.923,11923000,Negative,0
Ascomycota,GCA_022695715.1,11.79,11790000,Negative,0
Ascomycota,GCA_022695735.1,11.891,11891000,Negative,0
Ascomycota,GCA_022695755.1,38.544,38544000,Negative,0
Ascomycota,GCA_022695765.1,42.658,42658000,Negative,0
Ascomycota,GCA_022695815.1,28.288,28288000,Negative,0
Ascomycota,GCA_022695825.1,28.224,28224000,Negative,0
Ascomycota,GCA_022701355.1,11.388,11388000,Negative,0
Ascomycota,GCA_022702475.2,12.176,12176000,Negative,0
Ascomycota,GCA_022702685.1,38.793,38793000,Negative,0
Ascomycota,GCA_022702735.1,40.409,40409000,Negative,0
Ascomycota,GCA_022702755.1,38.69,38690000,Negative,0
Ascomycota,GCA_022702775.1,39.194,39194000,Negative,0
Ascomycota,GCA_022702795.1,37.487,37487000,Negative,0
Ascomycota,GCA_022709285.1,39.8,39800000,Negative,0
Ascomycota,GCA_022709305.1,38.343,38343000,Negative,0
Ascomycota,GCA_022712995.1,53.63,53630000,Negative,0
Ascomycota,GCA_022758125.1,32.989,32989000,Negative,0
Ascomycota,GCA_022788405.1,34.368,34368000,Negative,0
Ascomycota,GCA_022788415.1,34.152,34152000,Negative,0
Ascomycota,GCA_022788435.1,34.227,34227000,Negative,0
Ascomycota,GCA_022788445.1,34.293,34293000,Negative,0
Ascomycota,GCA_022788495.1,39.195,39195000,Negative,0
Ascomycota,GCA_022788505.1,34.54,34540000,Negative,0
Ascomycota,GCA_022788515.1,34.345,34345000,Negative,0
Ascomycota,GCA_022813025.1,42.193,42193000,Negative,0
Ascomycota,GCA_022813065.1,37.562,37562000,Negative,0
Ascomycota,GCA_022813135.1,26.796,26796000,Negative,0
Ascomycota,GCA_022813165.1,35.879,35879000,Negative,0
Ascomycota,GCA_022813215.1,30.034,30034000,Negative,0
Ascomycota,GCA_022813245.1,42.39,42390000,Negative,0
Ascomycota,GCA_022813285.1,40.388,40388000,Negative,0
Ascomycota,GCA_022813305.1,24.008,24008000,Negative,0
Ascomycota,GCA_022813345.1,31.218,31218000,Negative,0
Ascomycota,GCA_022813365.1,36.371,36371000,Negative,0
Ascomycota,GCA_022813405.1,25.674,25674000,Negative,0
Ascomycota,GCA_022813425.1,28.497,28497000,Negative,0
Ascomycota,GCA_022813545.1,35.653,35653000,Negative,0
Ascomycota,GCA_022813565.1,32.647,32647000,Negative,0
Ascomycota,GCA_022813585.1,32.566,32566000,Negative,0
Ascomycota,GCA_022813625.1,38.796,38796000,Negative,0
Ascomycota,GCA_022813645.1,34.673,34673000,Negative,0
Ascomycota,GCA_022813665.1,34.881,34881000,Negative,0
Ascomycota,GCA_022814375.1,34.43,34430000,Negative,0
Ascomycota,GCA_022814385.1,40.772,40772000,Negative,0
Ascomycota,GCA_022814395.1,40.339,40339000,Negative,0
Ascomycota,GCA_022814405.1,34.922,34922000,Negative,0
Ascomycota,GCA_022814425.1,33.359,33359000,Negative,0
Ascomycota,GCA_022814465.1,35.008,35008000,Negative,0
Ascomycota,GCA_022814485.1,40.053,40053000,Negative,0
Ascomycota,GCA_022814505.1,35.499,35499000,Negative,0
Ascomycota,GCA_022814525.1,39.873,39873000,Negative,0
Ascomycota,GCA_022814545.1,34.215,34215000,Negative,0
Ascomycota,GCA_022814625.1,35.493,35493000,Negative,0
Ascomycota,GCA_022814665.1,31.754,31754000,Negative,0
Ascomycota,GCA_022817925.1,36.116,36116000,Negative,0
Ascomycota,GCA_022817935.1,48.663,48663000,Negative,0
Ascomycota,GCA_022817945.1,12.088,12088000,Negative,0
Ascomycota,GCA_022829055.1,32.512,32512000,Negative,0
Ascomycota,GCA_022829115.1,29.904,29904000,Negative,0
Ascomycota,GCA_022833035.1,47.206,47206000,Negative,0
Ascomycota,GCA_022836535.1,50.916,50916000,Negative,0
Ascomycota,GCA_022836555.1,54.253,54253000,Negative,0
Ascomycota,GCA_022836575.1,53.983,53983000,Negative,0
Ascomycota,GCA_022836595.1,52.992,52992000,Negative,0
Ascomycota,GCA_022836615.1,41.758,41758000,Negative,0
Ascomycota,GCA_022837015.1,11.827,11827000,Negative,0
Ascomycota,GCA_022837075.1,39.72,39720000,Negative,0
Ascomycota,GCA_022984785.1,14.746,14746000,Negative,0
Ascomycota,GCA_022984845.1,34.6,34600000,Negative,0
Ascomycota,GCA_022984945.1,36.47,36470000,Negative,0
Ascomycota,GCA_022984975.1,36.477,36477000,Negative,0
Ascomycota,GCA_022985005.1,36.532,36532000,Negative,0
Ascomycota,GCA_022985055.1,34.57,34570000,Negative,0
Ascomycota,GCA_022985105.1,38.186,38186000,Negative,0
Ascomycota,GCA_023065375.1,28.067,28067000,Negative,0
Ascomycota,GCA_023065405.1,46.148,46148000,Negative,0
Ascomycota,GCA_023065415.1,27.194,27194000,Negative,0
Ascomycota,GCA_023065465.1,28.284,28284000,Negative,0
Ascomycota,GCA_023065495.1,27.238,27238000,Negative,0
Ascomycota,GCA_023065525.1,31.736,31736000,Negative,0
Ascomycota,GCA_023065595.1,26.533,26533000,Negative,0
Ascomycota,GCA_023065625.1,29.452,29452000,Negative,0
Ascomycota,GCA_023065655.1,27.966,27966000,Negative,0
Ascomycota,GCA_023065685.1,29.369,29369000,Negative,0
Ascomycota,GCA_023065715.1,11.809,11809000,Negative,0
Ascomycota,GCA_023065755.1,35.623,35623000,Negative,0
Ascomycota,GCA_023065795.1,22.317,22317000,Negative,0
Ascomycota,GCA_023065815.1,22.297,22297000,Negative,0
Ascomycota,GCA_023065845.1,22.304,22304000,Negative,0
Ascomycota,GCA_023065865.1,22.331,22331000,Negative,0
Ascomycota,GCA_023065885.1,22.384,22384000,Negative,0
Ascomycota,GCA_023065905.1,22.262,22262000,Negative,0
Ascomycota,GCA_023078545.1,12.813,12813000,Negative,0
Ascomycota,GCA_023078575.1,59.284,59284000,Negative,0
Ascomycota,GCA_023079195.1,39.124,39124000,Negative,0
Ascomycota,GCA_023079225.1,28.845,28845000,Negative,0
Ascomycota,GCA_023079245.1,32.498,32498000,Negative,0
Ascomycota,GCA_023079265.1,36.072,36072000,Negative,0
Ascomycota,GCA_023079285.1,32.988,32988000,Negative,0
Ascomycota,GCA_023079325.1,25.051,25051000,Negative,0
Ascomycota,GCA_023079475.1,41.953,41953000,Negative,0
Ascomycota,GCA_023079495.1,36.605,36605000,Negative,0
Ascomycota,GCA_023079605.1,44.31,44310000,Negative,0
Ascomycota,GCA_023081405.1,43.966,43966000,Negative,0
Ascomycota,GCA_023082105.1,44.83,44830000,Negative,0
Ascomycota,GCA_023084425.1,43.337,43337000,Negative,0
Ascomycota,GCA_023084435.1,42.709,42709000,Negative,0
Ascomycota,GCA_023084805.1,42.95,42950000,Negative,0
Ascomycota,GCA_023085605.1,39.302,39302000,Negative,0
Ascomycota,GCA_023086045.1,44.41,44410000,Negative,0
Ascomycota,GCA_023087305.1,36.936,36936000,Negative,0
Ascomycota,GCA_023087385.1,37.064,37064000,Negative,0
Ascomycota,GCA_023087445.1,44.49,44490000,Negative,0
Ascomycota,GCA_023087485.1,50.08,50080000,Negative,0
Ascomycota,GCA_023088245.1,49.545,49545000,Negative,0
Ascomycota,GCA_023088865.1,43.838,43838000,Negative,0
Ascomycota,GCA_023089265.1,50.079,50079000,Negative,0
Ascomycota,GCA_023089305.1,42.792,42792000,Negative,0
Ascomycota,GCA_023089425.1,46.712,46712000,Negative,0
Ascomycota,GCA_023091085.1,26.763,26763000,Negative,0
Ascomycota,GCA_023091135.1,50.058,50058000,Negative,0
Ascomycota,GCA_023091205.1,35.761,35761000,Negative,0
Ascomycota,GCA_023091265.1,34.892,34892000,Negative,0
Ascomycota,GCA_023101225.1,49.478,49478000,Negative,0
Ascomycota,GCA_023134235.1,35.472,35472000,Negative,0
Ascomycota,GCA_023134265.1,36.462,36462000,Negative,0
Ascomycota,GCA_023134295.1,36.304,36304000,Negative,0
Ascomycota,GCA_023134325.1,37.455,37455000,Negative,0
Ascomycota,GCA_023134355.1,35.805,35805000,Negative,0
Ascomycota,GCA_023134385.1,37.114,37114000,Negative,0
Ascomycota,GCA_023134415.1,34.771,34771000,Negative,0
Ascomycota,GCA_023134445.1,35.516,35516000,Negative,0
Ascomycota,GCA_023134475.1,35.652,35652000,Negative,0
Ascomycota,GCA_023134515.1,35.808,35808000,Negative,0
Ascomycota,GCA_023137675.1,35.379,35379000,Negative,0
Ascomycota,GCA_023137705.1,38.903,38903000,Negative,0
Ascomycota,GCA_023137735.1,35.404,35404000,Negative,0
Ascomycota,GCA_023137765.1,37.107,37107000,Negative,0
Ascomycota,GCA_023137795.1,37.627,37627000,Negative,0
Ascomycota,GCA_023137805.1,35.062,35062000,Negative,0
Ascomycota,GCA_023137835.1,35.654,35654000,Negative,0
Ascomycota,GCA_023137865.1,35.437,35437000,Negative,0
Ascomycota,GCA_023137895.1,34.985,34985000,Negative,0
Ascomycota,GCA_023137925.1,35.762,35762000,Negative,0
Ascomycota,GCA_023137955.1,36.483,36483000,Negative,0
Ascomycota,GCA_023137965.1,35.704,35704000,Negative,0
Ascomycota,GCA_023137995.1,28.448,28448000,Negative,0
Ascomycota,GCA_023138005.1,28.314,28314000,Negative,0
Ascomycota,GCA_023138015.1,30.471,30471000,Negative,0
Ascomycota,GCA_023138355.1,26.531,26531000,Negative,0
Ascomycota,GCA_023138445.1,28.054,28054000,Negative,0
Ascomycota,GCA_023138615.1,28.525,28525000,Negative,0
Ascomycota,GCA_023138645.1,28.931,28931000,Negative,0
Ascomycota,GCA_023138675.1,26.749,26749000,Negative,0
Ascomycota,GCA_023141115.1,28.423,28423000,Negative,0
Ascomycota,GCA_023141145.1,27.223,27223000,Negative,0
Ascomycota,GCA_023141155.1,28.771,28771000,Negative,0
Ascomycota,GCA_023141165.1,29.301,29301000,Negative,0
Ascomycota,GCA_023141195.1,29.27,29270000,Negative,0
Ascomycota,GCA_023141205.1,29.556,29556000,Negative,0
Ascomycota,GCA_023141235.1,29.837,29837000,Negative,0
Ascomycota,GCA_023141275.1,27.328,27328000,Negative,0
Ascomycota,GCA_023141305.1,27.285,27285000,Negative,0
Ascomycota,GCA_023141315.1,27.072,27072000,Negative,0
Ascomycota,GCA_023141355.1,27.968,27968000,Negative,0
Ascomycota,GCA_023141385.1,30.284,30284000,Negative,0
Ascomycota,GCA_023141395.1,30.273,30273000,Negative,0
Ascomycota,GCA_023141515.1,29.478,29478000,Negative,0
Ascomycota,GCA_023159215.1,52.737,52737000,Negative,0
Ascomycota,GCA_023168085.2,38.596,38596000,Negative,0
Ascomycota,GCA_023212845.1,39.437,39437000,Negative,0
Ascomycota,GCA_023242275.1,36.767,36767000,Negative,0
Ascomycota,GCA_023242295.1,65.221,65221000,Negative,0
Ascomycota,GCA_023272835.1,21.003,21003000,Negative,0
Ascomycota,GCA_023278565.1,63.444,63444000,Negative,0
Ascomycota,GCA_023343755.2,12.749,12749000,Negative,0
Ascomycota,GCA_023373815.1,11.866,11866000,Negative,0
Ascomycota,GCA_023373895.1,14.03,14030000,Negative,0
Ascomycota,GCA_023374015.1,20.442,20442000,Negative,0
Ascomycota,GCA_023375665.1,39.691,39691000,Negative,0
Ascomycota,GCA_023376855.1,54.001,54001000,Negative,0
Ascomycota,GCA_023376865.1,62.964,62964000,Negative,0
Ascomycota,GCA_023508825.1,12.069,12069000,Negative,0
Ascomycota,GCA_023509725.1,35.138,35138000,Negative,0
Ascomycota,GCA_023509735.1,46.19,46190000,Negative,0
Ascomycota,GCA_023510015.1,48.144,48144000,Negative,0
Ascomycota,GCA_023522825.1,59.915,59915000,Negative,0
Ascomycota,GCA_023601865.2,37.565,37565000,Negative,0
Ascomycota,GCA_023618355.1,35.548,35548000,Negative,0
Ascomycota,GCA_023618365.1,35.355,35355000,Negative,0
Ascomycota,GCA_023618375.1,35.297,35297000,Negative,0
Ascomycota,GCA_023618385.1,35.121,35121000,Negative,0
Ascomycota,GCA_023618435.1,37.314,37314000,Negative,0
Ascomycota,GCA_023618715.1,36.074,36074000,Negative,0
Ascomycota,GCA_023618865.1,33.836,33836000,Negative,0
Ascomycota,GCA_023618895.1,35.123,35123000,Negative,0
Ascomycota,GCA_023618915.1,36.245,36245000,Negative,0
Ascomycota,GCA_023618935.1,33.974,33974000,Negative,0
Ascomycota,GCA_023618955.1,34.163,34163000,Negative,0
Ascomycota,GCA_023618985.1,33.564,33564000,Negative,0
Ascomycota,GCA_023618995.1,33.487,33487000,Negative,0
Ascomycota,GCA_023619275.1,35.913,35913000,Negative,0
Ascomycota,GCA_023619285.1,34.274,34274000,Negative,0
Ascomycota,GCA_023619295.1,33.329,33329000,Negative,0
Ascomycota,GCA_023619325.1,34.395,34395000,Negative,0
Ascomycota,GCA_023619345.1,35.888,35888000,Negative,0
Ascomycota,GCA_023619365.1,32.946,32946000,Negative,0
Ascomycota,GCA_023619375.1,34.564,34564000,Negative,0
Ascomycota,GCA_023619405.1,33.611,33611000,Negative,0
Ascomycota,GCA_023619415.1,34.755,34755000,Negative,0
Ascomycota,GCA_023619445.1,34.733,34733000,Negative,0
Ascomycota,GCA_023619455.1,34.485,34485000,Negative,0
Ascomycota,GCA_023619485.1,34.893,34893000,Negative,0
Ascomycota,GCA_023619495.1,33.817,33817000,Negative,0
Ascomycota,GCA_023619515.1,33.641,33641000,Negative,0
Ascomycota,GCA_023619545.1,33.452,33452000,Negative,0
Ascomycota,GCA_023619555.1,34.895,34895000,Negative,0
Ascomycota,GCA_023619575.1,34.475,34475000,Negative,0
Ascomycota,GCA_023619605.1,33.787,33787000,Negative,0
Ascomycota,GCA_023619615.1,33.457,33457000,Negative,0
Ascomycota,GCA_023619645.1,33.54,33540000,Negative,0
Ascomycota,GCA_023619655.1,33.837,33837000,Negative,0
Ascomycota,GCA_023619705.1,34.492,34492000,Negative,0
Ascomycota,GCA_023619725.1,34.53,34530000,Negative,0
Ascomycota,GCA_023619735.1,33.619,33619000,Negative,0
Ascomycota,GCA_023619755.1,33.528,33528000,Negative,0
Ascomycota,GCA_023619785.1,26.345,26345000,Negative,0
Ascomycota,GCA_023619795.1,27.136,27136000,Negative,0
Ascomycota,GCA_023619815.1,28.546,28546000,Negative,0
Ascomycota,GCA_023619845.1,28.33,28330000,Negative,0
Ascomycota,GCA_023619855.1,38.004,38004000,Negative,0
Ascomycota,GCA_023619995.1,38.394,38394000,Negative,0
Ascomycota,GCA_023620035.1,27.45,27450000,Negative,0
Ascomycota,GCA_023620045.1,28.656,28656000,Negative,0
Ascomycota,GCA_023620055.1,29.269,29269000,Negative,0
Ascomycota,GCA_023620085.1,29.163,29163000,Negative,0
Ascomycota,GCA_023620105.1,28.575,28575000,Negative,0
Ascomycota,GCA_023620135.1,28.828,28828000,Negative,0
Ascomycota,GCA_023620155.1,28.597,28597000,Negative,0
Ascomycota,GCA_023620165.1,28.722,28722000,Negative,0
Ascomycota,GCA_023620175.1,28.595,28595000,Negative,0
Ascomycota,GCA_023620195.1,28.588,28588000,Negative,0
Ascomycota,GCA_023620225.1,28.84,28840000,Negative,0
Ascomycota,GCA_023620235.1,28.541,28541000,Negative,0
Ascomycota,GCA_023620255.1,28.512,28512000,Negative,0
Ascomycota,GCA_023620275.1,28.589,28589000,Negative,0
Ascomycota,GCA_023620295.1,28.589,28589000,Negative,0
Ascomycota,GCA_023620325.1,28.34,28340000,Negative,0
Ascomycota,GCA_023620335.1,28.604,28604000,Negative,0
Ascomycota,GCA_023620365.1,28.486,28486000,Negative,0
Ascomycota,GCA_023620375.1,28.594,28594000,Negative,0
Ascomycota,GCA_023620605.1,28.54,28540000,Negative,0
Ascomycota,GCA_023620755.1,28.568,28568000,Negative,0
Ascomycota,GCA_023620795.1,28.594,28594000,Negative,0
Ascomycota,GCA_023620825.1,28.861,28861000,Negative,0
Ascomycota,GCA_023620835.1,28.577,28577000,Negative,0
Ascomycota,GCA_023620865.1,28.554,28554000,Negative,0
Ascomycota,GCA_023620875.1,28.59,28590000,Negative,0
Ascomycota,GCA_023620895.1,28.821,28821000,Negative,0
Ascomycota,GCA_023620925.1,28.595,28595000,Negative,0
Ascomycota,GCA_023620935.1,28.591,28591000,Negative,0
Ascomycota,GCA_023620975.1,28.756,28756000,Negative,0
Ascomycota,GCA_023620985.1,28.595,28595000,Negative,0
Ascomycota,GCA_023620995.1,28.597,28597000,Negative,0
Ascomycota,GCA_023621025.1,28.565,28565000,Negative,0
Ascomycota,GCA_023621035.1,29.247,29247000,Negative,0
Ascomycota,GCA_023621065.1,28.593,28593000,Negative,0
Ascomycota,GCA_023621075.1,28.571,28571000,Negative,0
Ascomycota,GCA_023621105.1,25.548,25548000,Negative,0
Ascomycota,GCA_023621115.1,25.923,25923000,Negative,0
Ascomycota,GCA_023621275.1,26.624,26624000,Negative,0
Ascomycota,GCA_023621285.1,26.454,26454000,Negative,0
Ascomycota,GCA_023621305.1,33.773,33773000,Negative,0
Ascomycota,GCA_023621325.1,34.243,34243000,Negative,0
Ascomycota,GCA_023621335.1,33.77,33770000,Negative,0
Ascomycota,GCA_023623315.1,10.457,10457000,Negative,0
Ascomycota,GCA_023623325.1,10.365,10365000,Negative,0
Ascomycota,GCA_023623335.1,10.407,10407000,Negative,0
Ascomycota,GCA_023623345.1,14.399,14399000,Negative,0
Ascomycota,GCA_023623395.1,15.517,15517000,Negative,0
Ascomycota,GCA_023623405.1,14.08,14080000,Negative,0
Ascomycota,GCA_023623415.1,14.909,14909000,Negative,0
Ascomycota,GCA_023623695.1,14.599,14599000,Negative,0
Ascomycota,GCA_023623735.1,36.81,36810000,Negative,0
Ascomycota,GCA_023623755.1,37.437,37437000,Negative,0
Ascomycota,GCA_023623785.1,37.373,37373000,Negative,0
Ascomycota,GCA_023623795.1,33.824,33824000,Negative,0
Ascomycota,GCA_023623825.1,29.153,29153000,Negative,0
Ascomycota,GCA_023623845.1,28.857,28857000,Negative,0
Ascomycota,GCA_023623855.1,28.134,28134000,Negative,0
Ascomycota,GCA_023623875.1,27.934,27934000,Negative,0
Ascomycota,GCA_023623975.1,28.384,28384000,Negative,0
Ascomycota,GCA_023623985.1,29.502,29502000,Negative,0
Ascomycota,GCA_023623995.1,29.03,29030000,Negative,0
Ascomycota,GCA_023624025.1,28.527,28527000,Negative,0
Ascomycota,GCA_023624135.1,29.959,29959000,Negative,0
Ascomycota,GCA_023624165.1,30.465,30465000,Negative,0
Ascomycota,GCA_023624185.1,30.482,30482000,Negative,0
Ascomycota,GCA_023624235.1,30.44,30440000,Negative,0
